#gene_id	#GO_term	#Description
default-0_c111489|m.68937	GO:0055114	oxidation-reduction process
default-0_c71038|m.47292	GO:0006468	protein phosphorylation
default-0_rep_c42534|m.29216	GO:0006810	transport
default-0_rep_c44034|m.30430	GO:0000398	mRNA splicing, via spliceosome
default-0_c38539|m.26878	GO:0007018	microtubule-based movement
default-0_rep_c22668|m.17609	GO:0005975	carbohydrate metabolic process
default-0_rep_c43838|m.30278	GO:0006412	translation
default-0_rep_c304|m.337	GO:0051603	proteolysis involved in cellular protein catabolic process
default-0_rep_c45591|m.31616	GO:0006355	regulation of transcription, DNA-templated
default-0_c107253|m.66431	GO:0008152	metabolic process
default-0_rep_c75878|m.51118	GO:0006950	response to stress
default-0_rep_c75878|m.51118	GO:0009737	response to abscisic acid
default-0_rep_c97474|m.62187	GO:0005975	carbohydrate metabolic process
default-0_rep_c4414|m.3895	GO:0055114	oxidation-reduction process
default-0_c19225|m.15198	GO:0006468	protein phosphorylation
default-0_c23485|m.18145	GO:0006364	rRNA processing
default-0_rep_c66445|m.44954	GO:0006396	RNA processing
default-0_rep_c84607|m.56331	GO:0006412	translation
default-0_c90396|m.59106	GO:0006260	DNA replication
default-0_rep_c71167|m.47408	GO:0005975	carbohydrate metabolic process
default-0_rep_c75890|m.51124	GO:0006412	translation
default-0_rep_c104021|m.64815	GO:0006351	transcription, DNA-templated
default-0_rep_c25615|m.19621	GO:0055114	oxidation-reduction process
default-0_c83637|m.55824	GO:0055114	oxidation-reduction process
default-0_rep_c95871|m.61541	GO:0006468	protein phosphorylation
default-0_rep_c94281|m.60820	GO:0006355	regulation of transcription, DNA-templated
default-0_c4603|m.4074	GO:0055114	oxidation-reduction process
default-0_c24051|m.18528	GO:0045454	cell redox homeostasis
default-0_c24051|m.18528	GO:0055114	oxidation-reduction process
default-0_rep_c10464|m.8769	GO:0055114	oxidation-reduction process
default-0_c57387|m.39418	GO:0055114	oxidation-reduction process
default-0_rep_c57154|m.39285	GO:0008152	metabolic process
default-0_c15499|m.12488	GO:0006744	ubiquinone biosynthetic process
default-0_rep_c5765|m.5021	GO:0006413	translational initiation
default-0_rep_c5765|m.5020	GO:0006412	translation
default-0_rep_c25422|m.19483	GO:0006412	translation
default-0_c32777|m.23774	GO:0005975	carbohydrate metabolic process
default-0_c52847|m.36313	GO:0008152	metabolic process
default-0_rep_c81865|m.54847	GO:0006412	translation
default-0_rep_c82430|m.55149	GO:0030833	regulation of actin filament polymerization
default-0_rep_c82430|m.55149	GO:0034314	Arp2/3 complex-mediated actin nucleation
default-0_rep_c51521|m.35535	GO:0006355	regulation of transcription, DNA-templated
default-0_rep_c13532|m.11053	GO:0006333	chromatin assembly or disassembly
default-0_c45296|m.31400	GO:0050999	regulation of nitric-oxide synthase activity
default-0_rep_c23806|m.18358	GO:0015979	photosynthesis
default-0_rep_c91423|m.59528	GO:0006633	fatty acid biosynthetic process
default-0_rep_c772|m.726	GO:0008295	spermidine biosynthetic process
default-0_rep_c772|m.726	GO:0006597	spermine biosynthetic process
default-0_c19217|m.15191	GO:0006260	DNA replication
default-0_c19217|m.15191	GO:0055114	oxidation-reduction process
default-0_rep_c81943|m.54890	GO:0000398	mRNA splicing, via spliceosome
default-0_dn_rep_c3225|m.2833	GO:0006351	transcription, DNA-templated
default-0_rep_c53244|m.36577	GO:0055085	transmembrane transport
default-0_rep_c64920|m.44073	GO:0055085	transmembrane transport
default-0_rep_c105746|m.65562	GO:0006412	translation
default-0_rep_c64385|m.43761	GO:0042026	protein refolding
default-0_rep_c9491|m.8023	GO:0055114	oxidation-reduction process
default-0_rep_c35384|m.25110	GO:0071486	cellular response to high light intensity
default-0_rep_c35384|m.25110	GO:0006801	superoxide metabolic process
default-0_rep_c35384|m.25110	GO:0034599	cellular response to oxidative stress
default-0_rep_c35384|m.25110	GO:0055114	oxidation-reduction process
default-0_rep_c104560|m.65070	GO:0015074	DNA integration
default-0_rep_c39009|m.27160	GO:0008152	metabolic process
default-0_rep_c39009|m.27160	GO:0006007	glucose catabolic process
default-0_c76260|m.51363	GO:0055114	oxidation-reduction process
default-0_rep_c7139|m.6161	GO:0006412	translation
default-0_c94302|m.60829	GO:0006468	protein phosphorylation
default-0_rep_c59322|m.40656	GO:0009765	photosynthesis, light harvesting
default-0_c103157|m.64450	GO:0006260	DNA replication
default-0_rep_c74650|m.50269	GO:0006412	translation
default-0_rep_c54081|m.37137	GO:0006412	translation
default-0_rep_c14598|m.11832	GO:0007018	microtubule-based movement
default-0_rep_c4618|m.4087	GO:0045040	protein import into mitochondrial outer membrane
default-0_rep_c84153|m.56096	GO:0006412	translation
default-0_rep_c68789|m.46127	GO:0009086	methionine biosynthetic process
default-0_c108141|m.67046	GO:0046654	tetrahydrofolate biosynthetic process
default-0_c23867|m.18399	GO:0006491	N-glycan processing
default-0_rep_c29493|m.21958	GO:0048544	recognition of pollen
default-0_c9231|m.7809	GO:0005975	carbohydrate metabolic process
default-0_rep_c77276|m.52015	GO:0008152	metabolic process
default-0_rep_c19452|m.15372	GO:0044237	cellular metabolic process
default-0_rep_c41979|m.28864	GO:0006452	translational frameshifting
default-0_rep_c41979|m.28864	GO:0045901	positive regulation of translational elongation
default-0_rep_c41979|m.28864	GO:0045905	positive regulation of translational termination
default-0_rep_c35441|m.25140	GO:0008152	metabolic process
default-0_c3414|m.2989	GO:0007165	signal transduction
default-0_c3414|m.2989	GO:0015031	protein transport
default-0_c3414|m.2989	GO:0007264	small GTPase mediated signal transduction
default-0_rep_c62467|m.42624	GO:0006412	translation
default-0_c71718|m.47926	GO:0006418	tRNA aminoacylation for protein translation
default-0_c102951|m.64369	GO:0006355	regulation of transcription, DNA-templated
default-0_rep_c86148|m.57145	GO:0005975	carbohydrate metabolic process
default-0_rep_c86148|m.57145	GO:0006098	pentose-phosphate shunt
default-0_c102188|m.64067	GO:0005975	carbohydrate metabolic process
default-0_rep_c9227|m.7805	GO:0006073	cellular glucan metabolic process
default-0_c56468|m.38840	GO:0055114	oxidation-reduction process
default-0_rep_c52196|m.35921	GO:0006355	regulation of transcription, DNA-templated
default-0_rep_c2434|m.2148	GO:0006950	response to stress
default-0_rep_c107908|m.66899	GO:0006396	RNA processing
default-0_c56832|m.39064	GO:0006355	regulation of transcription, DNA-templated
default-0_rep_c42974|m.29554	GO:0006412	translation
default-0_rep_c30856|m.22773	GO:0009060	aerobic respiration
default-0_rep_c30856|m.22773	GO:0055114	oxidation-reduction process
default-0_rep_c110212|m.68315	GO:0055114	oxidation-reduction process
default-0_rep_c56745|m.39013	GO:0006334	nucleosome assembly
default-0_rep_c18756|m.14844	GO:0015986	ATP synthesis coupled proton transport
default-0_rep_c18756|m.14844	GO:0015991	ATP hydrolysis coupled proton transport
default-0_c93923|m.60650	GO:0055114	oxidation-reduction process
default-0_rep_c70863|m.47147	GO:0006546	glycine catabolic process
default-0_rep_c63706|m.43349	GO:0006886	intracellular protein transport
default-0_rep_c27051|m.20509	GO:0007264	small GTPase mediated signal transduction
default-0_c17432|m.13884	GO:0015012	heparan sulfate proteoglycan biosynthetic process
default-0_c17432|m.13884	GO:0006024	glycosaminoglycan biosynthetic process
default-0_rep_c54523|m.37432	GO:0042819	vitamin B6 biosynthetic process
default-0_rep_c54523|m.37432	GO:0008152	metabolic process
default-0_rep_c54523|m.37432	GO:0042823	pyridoxal phosphate biosynthetic process
default-0_rep_c31598|m.23124	GO:0006414	translational elongation
default-0_rep_c67054|m.45289	GO:0006950	response to stress
default-0_rep_c61274|m.41907	GO:0006886	intracellular protein transport
default-0_rep_c61274|m.41907	GO:0006913	nucleocytoplasmic transport
default-0_rep_c61274|m.41907	GO:0007165	signal transduction
default-0_rep_c61274|m.41907	GO:0007264	small GTPase mediated signal transduction
default-0_c18581|m.14715	GO:0006629	lipid metabolic process
default-0_rep_c7974|m.6820	GO:0006099	tricarboxylic acid cycle
default-0_rep_c7974|m.6820	GO:0015977	carbon fixation
default-0_c104139|m.64869	GO:0006228	UTP biosynthetic process
default-0_c104139|m.64869	GO:0006241	CTP biosynthetic process
default-0_c104139|m.64869	GO:0006183	GTP biosynthetic process
default-0_c104139|m.64869	GO:0006165	nucleoside diphosphate phosphorylation
default-0_rep_c68667|m.46061	GO:0000413	protein peptidyl-prolyl isomerization
default-0_rep_c68667|m.46061	GO:0006457	protein folding
default-0_rep_c37630|m.26362	GO:0006355	regulation of transcription, DNA-templated
default-0_rep_c42668|m.29301	GO:0006414	translational elongation
default-0_c70637|m.46922	GO:0006468	protein phosphorylation
default-0_rep_c44223|m.30582	GO:0019646	aerobic electron transport chain
default-0_rep_c44223|m.30582	GO:0022904	respiratory electron transport chain
default-0_c84090|m.56061	GO:0016568	chromatin modification
default-0_rep_c4457|m.3937	GO:0006633	fatty acid biosynthetic process
default-0_rep_c56629|m.38927	GO:0006886	intracellular protein transport
default-0_rep_c56629|m.38927	GO:0006913	nucleocytoplasmic transport
default-0_rep_c56629|m.38927	GO:0007165	signal transduction
default-0_rep_c56629|m.38927	GO:0015031	protein transport
default-0_rep_c56629|m.38927	GO:0007264	small GTPase mediated signal transduction
default-0_rep_c6556|m.5694	GO:0006508	proteolysis
default-0_c101085|m.63593	GO:0006470	protein dephosphorylation
default-0_rep_c71117|m.47373	GO:0006508	proteolysis
default-0_c106116|m.65764	GO:0006351	transcription, DNA-templated
default-0_c21849|m.17061	GO:0006457	protein folding
default-0_rep_c57271|m.39349	GO:0006096	glycolytic process
default-0_dn_rep_c65992|m.44699	GO:0055114	oxidation-reduction process
default-0_rep_c707|m.679	GO:0008380	RNA splicing
default-0_rep_c65245|m.44269	GO:0006412	translation
default-0_rep_c110031|m.68201	GO:0046907	intracellular transport
default-0_rep_c35346|m.25093	GO:0008152	metabolic process
default-0_rep_c8188|m.7003	GO:0006869	lipid transport
default-0_rep_c11839|m.9793	GO:0006412	translation
default-0_rep_c44181|m.30549	GO:0006508	proteolysis
default-0_c82144|m.55002	GO:0006810	transport
default-0_rep_c31603|m.23128	GO:0006796	phosphate-containing compound metabolic process
default-0_rep_c45132|m.31276	GO:0008152	metabolic process
default-0_c104761|m.65158	GO:0005975	carbohydrate metabolic process
default-0_c104761|m.65158	GO:0008152	metabolic process
default-0_c2064|m.1787	GO:0006629	lipid metabolic process
default-0_rep_c55131|m.37873	GO:0006412	translation
default-0_c82879|m.55374	GO:0015031	protein transport
default-0_c82879|m.55374	GO:0055114	oxidation-reduction process
default-0_rep_c4688|m.4147	GO:0006457	protein folding
default-0_rep_c107676|m.66729	GO:0006904	vesicle docking involved in exocytosis
default-0_rep_c107676|m.66729	GO:0016192	vesicle-mediated transport
default-0_rep_c44490|m.30795	GO:0006412	translation
default-0_c77338|m.52055	GO:0008643	carbohydrate transport
default-0_rep_c55980|m.38519	GO:0016114	terpenoid biosynthetic process
default-0_rep_c50713|m.35056	GO:0055114	oxidation-reduction process
default-0_rep_c4486|m.3975	GO:0042026	protein refolding
default-0_rep_c4486|m.3975	GO:0006457	protein folding
default-0_rep_c115898|m.71253	GO:0006511	ubiquitin-dependent protein catabolic process
default-0_rep_c55522|m.38168	GO:0006412	translation
default-0_rep_c22558|m.17534	GO:0006412	translation
default-0_rep_c26558|m.20236	GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process
default-0_rep_c26558|m.20236	GO:0006520	cellular amino acid metabolic process
default-0_rep_c55964|m.38509	GO:0009765	photosynthesis, light harvesting
default-0_rep_c42176|m.28993	GO:0006556	S-adenosylmethionine biosynthetic process
default-0_rep_c57942|m.39799	GO:0006412	translation
default-0_c3571|m.3130	GO:0007094	mitotic spindle assembly checkpoint
default-0_rep_c70796|m.47082	GO:0006886	intracellular protein transport
default-0_rep_c70796|m.47082	GO:0016192	vesicle-mediated transport
default-0_rep_c41618|m.28634	GO:0006662	glycerol ether metabolic process
default-0_rep_c41618|m.28634	GO:0045454	cell redox homeostasis
default-0_rep_c57533|m.39518	GO:0015031	protein transport
default-0_rep_c57533|m.39518	GO:0007165	signal transduction
default-0_rep_c57533|m.39518	GO:0007264	small GTPase mediated signal transduction
default-0_rep_c47362|m.32827	GO:0015979	photosynthesis
default-0_c80475|m.54064	GO:0055114	oxidation-reduction process
default-0_c91735|m.59663	GO:0006468	protein phosphorylation
default-0_c21040|m.16505	GO:0006260	DNA replication
default-0_rep_c104068|m.64837	GO:0006412	translation
default-0_rep_c3863|m.3380	GO:0006412	translation
default-0_rep_c57046|m.39218	GO:0006435	threonyl-tRNA aminoacylation
default-0_rep_c57046|m.39218	GO:0006418	tRNA aminoacylation for protein translation
default-0_rep_c21195|m.16594	GO:0009765	photosynthesis, light harvesting
default-0_rep_c66594|m.45037	GO:0006412	translation
default-0_rep_c66594|m.45036	GO:0006412	translation
default-0_c32216|m.23450	GO:0006869	lipid transport
default-0_rep_c100654|m.63398	GO:0006470	protein dephosphorylation
default-0_rep_c47419|m.32873	GO:0006527	arginine catabolic process
default-0_rep_c47419|m.32873	GO:0008295	spermidine biosynthetic process
default-0_rep_c2686|m.2367	GO:0006412	translation
default-0_c111868|m.69096	GO:0006355	regulation of transcription, DNA-templated
default-0_c78434|m.52775	GO:0007017	microtubule-based process
default-0_rep_c49222|m.34103	GO:0055085	transmembrane transport
default-0_c89509|m.58724	GO:0006357	regulation of transcription from RNA polymerase II promoter
default-0_c12023|m.9935	GO:0006096	glycolytic process
default-0_c12023|m.9935	GO:0006094	gluconeogenesis
default-0_c12023|m.9936	GO:0006096	glycolytic process
default-0_c12023|m.9936	GO:0006094	gluconeogenesis
default-0_rep_c18103|m.14368	GO:0009058	biosynthetic process
default-0_rep_c51669|m.35629	GO:0007165	signal transduction
default-0_rep_c51669|m.35629	GO:0015031	protein transport
default-0_rep_c51669|m.35629	GO:0007264	small GTPase mediated signal transduction
default-0_rep_c50642|m.35009	GO:0006952	defense response
default-0_rep_c50642|m.35009	GO:0009607	response to biotic stimulus
default-0_rep_c43427|m.29922	GO:0055085	transmembrane transport
default-0_c25470|m.19519	GO:0006357	regulation of transcription from RNA polymerase II promoter
default-0_rep_c2420|m.2133	GO:0006412	translation
default-0_rep_c82572|m.55221	GO:0051603	proteolysis involved in cellular protein catabolic process
default-0_rep_c32782|m.23777	GO:0006412	translation
default-0_c45681|m.31674	GO:0042545	cell wall modification
default-0_c6824|m.5910	GO:0055114	oxidation-reduction process
default-0_dn_rep_c810|m.758	GO:0006412	translation
default-0_c42369|m.29115	GO:0006108	malate metabolic process
default-0_c42369|m.29115	GO:0055114	oxidation-reduction process
default-0_rep_c1431|m.1243	GO:0006796	phosphate-containing compound metabolic process
default-0_rep_c63575|m.43287	GO:0006412	translation
default-0_rep_c250|m.291	GO:0042546	cell wall biogenesis
default-0_rep_c250|m.291	GO:0005975	carbohydrate metabolic process
default-0_rep_c250|m.291	GO:0006073	cellular glucan metabolic process
default-0_rep_c250|m.291	GO:0010411	xyloglucan metabolic process
default-0_c21507|m.16843	GO:0006813	potassium ion transport
default-0_rep_c79369|m.53369	GO:0007165	signal transduction
default-0_rep_c95000|m.61140	GO:0055114	oxidation-reduction process
default-0_rep_c47428|m.32878	GO:0006412	translation
