#gene_id	#pathway_name	#pathway_id	#ec_number
default-0_rep_c85545|m.56823	Photosynthesis	00195	3.6.3.14
default-0_rep_c85545|m.56823	Oxidative phosphorylation	00190	3.6.3.14
default-0_rep_c70784|m.47070	Pentose phosphate pathway	00030	4.1.2.13
default-0_rep_c70784|m.47070	Carbon fixation in photosynthetic organisms	00710	4.1.2.13
default-0_rep_c70784|m.47070	Glycolysis / Gluconeogenesis	00010	4.1.2.13
default-0_rep_c70784|m.47070	Fructose and mannose metabolism	00051	4.1.2.13
default-0_rep_c70784|m.47070	Methane metabolism	00680	4.1.2.13
default-0_rep_c84391|m.56222	Carbon fixation in photosynthetic organisms	00710	5.3.1.1
default-0_rep_c84391|m.56222	Inositol phosphate metabolism	00562	5.3.1.1
default-0_rep_c84391|m.56222	Fructose and mannose metabolism	00051	5.3.1.1
default-0_rep_c84391|m.56222	Glycolysis / Gluconeogenesis	00010	5.3.1.1
default-0_rep_c55035|m.37801	Cysteine and methionine metabolism	00270	2.5.1.6
default-0_c44773|m.31001	Terpenoid backbone biosynthesis	00900	1.1.1.34
default-0_c44773|m.31002	Terpenoid backbone biosynthesis	00900	1.1.1.34
default-0_rep_c2826|m.2456	Aminoacyl-tRNA biosynthesis	00970	6.1.1.9
default-0_rep_c62906|m.42899	Glyoxylate and dicarboxylate metabolism	00630	4.1.1.39
default-0_rep_c62906|m.42899	Carbon fixation in photosynthetic organisms	00710	4.1.1.39
default-0_rep_c71205|m.47435	Flavonoid biosynthesis	00941	2.3.1.74
default-0_rep_c46891|m.32501	Purine metabolism	00230	2.7.4.6
default-0_rep_c46891|m.32501	Pyrimidine metabolism	00240	2.7.4.6
default-0_rep_c8053|m.6889	Pentose phosphate pathway	00030	4.1.2.13
default-0_rep_c8053|m.6889	Carbon fixation in photosynthetic organisms	00710	4.1.2.13
default-0_rep_c8053|m.6889	Glycolysis / Gluconeogenesis	00010	4.1.2.13
default-0_rep_c8053|m.6889	Fructose and mannose metabolism	00051	4.1.2.13
default-0_rep_c8053|m.6889	Methane metabolism	00680	4.1.2.13
default-0_rep_c112059|m.69192	Amino sugar and nucleotide sugar metabolism	00520	3.2.1.14
default-0_c38645|m.26940	Aminoacyl-tRNA biosynthesis	00970	6.1.1.1
default-0_c74934|m.50485	Starch and sucrose metabolism	00500	3.2.1.39
default-0_rep_c41386|m.28491	Cysteine and methionine metabolism	00270	4.1.1.50
default-0_rep_c41386|m.28491	Arginine and proline metabolism	00330	4.1.1.50
default-0_c85485|m.56790	Cyanoamino acid metabolism	00460	2.3.2.2
default-0_c85485|m.56790	Taurine and hypotaurine metabolism	00430	2.3.2.2
default-0_c85485|m.56790	Glutathione metabolism	00480	2.3.2.2
default-0_c85485|m.56790	Glutathione metabolism	00480	3.4.19.13
default-0_rep_c23435|m.18114	Carbon fixation pathways in prokaryotes	00720	1.3.5.1
default-0_rep_c23435|m.18114	Oxidative phosphorylation	00190	1.3.5.1
default-0_rep_c23435|m.18114	Citrate cycle (TCA cycle)	00020	1.3.5.1
default-0_rep_c23435|m.18114	Butanoate metabolism	00650	1.3.5.1
default-0_rep_c39923|m.27686	Pyrimidine metabolism	00240	2.7.7.6
default-0_rep_c39923|m.27686	Purine metabolism	00230	2.7.7.6
default-0_rep_c10444|m.8758	Pantothenate and CoA biosynthesis	00770	1.1.1.86
default-0_rep_c10444|m.8758	Valine, leucine and isoleucine biosynthesis	00290	1.1.1.86
default-0_rep_c36981|m.25993	Nitrogen metabolism	00910	4.2.1.1
default-0_rep_c33010|m.23893	Fructose and mannose metabolism	00051	5.3.1.6
default-0_rep_c33010|m.23893	Pentose phosphate pathway	00030	5.3.1.6
default-0_rep_c33010|m.23893	Carbon fixation in photosynthetic organisms	00710	5.3.1.6
default-0_rep_c99159|m.62809	Arginine and proline metabolism	00330	4.1.1.19
default-0_rep_c117011|m.71815	Cysteine and methionine metabolism	00270	4.1.1.50
default-0_rep_c117011|m.71815	Arginine and proline metabolism	00330	4.1.1.50
default-0_rep_c65359|m.44335	Starch and sucrose metabolism	00500	3.2.1.39
default-0_c12386|m.10213	Tetracycline biosynthesis	00253	6.4.1.2
default-0_c12386|m.10213	Pyruvate metabolism	00620	6.4.1.2
default-0_c12386|m.10213	Propanoate metabolism	00640	6.4.1.2
default-0_c12386|m.10213	Fatty acid biosynthesis	00061	6.4.1.2
default-0_c12386|m.10213	Aflatoxin biosynthesis	00254	6.4.1.2
default-0_c12386|m.10213	Carbon fixation pathways in prokaryotes	00720	6.4.1.2
default-0_c12386|m.10212	Tetracycline biosynthesis	00253	6.4.1.2
default-0_c12386|m.10212	Pyruvate metabolism	00620	6.4.1.2
default-0_c12386|m.10212	Propanoate metabolism	00640	6.4.1.2
default-0_c12386|m.10212	Fatty acid biosynthesis	00061	6.4.1.2
default-0_c12386|m.10212	Aflatoxin biosynthesis	00254	6.4.1.2
default-0_c12386|m.10212	Carbon fixation pathways in prokaryotes	00720	6.4.1.2
default-0_rep_c62332|m.42544	Flavonoid biosynthesis	00941	5.5.1.6
default-0_c61487|m.42042	Arginine and proline metabolism	00330	2.6.1.13
default-0_c112750|m.69535	Selenocompound metabolism	00450	6.1.1.10
default-0_c112750|m.69535	Aminoacyl-tRNA biosynthesis	00970	6.1.1.10
default-0_rep_c53705|m.36894	Carbon fixation pathways in prokaryotes	00720	4.1.1.31
default-0_rep_c53705|m.36894	Pyruvate metabolism	00620	4.1.1.31
default-0_rep_c53705|m.36894	Methane metabolism	00680	4.1.1.31
default-0_rep_c53705|m.36894	Carbon fixation in photosynthetic organisms	00710	4.1.1.31
default-0_rep_c4038|m.3548	Pyrimidine metabolism	00240	6.3.4.2
default-0_rep_c52825|m.36299	Phenylalanine, tyrosine and tryptophan biosynthesis	00400	2.5.1.54
default-0_c27408|m.20712	Purine metabolism	00230	3.5.4.6
default-0_dn_rep_c61094|m.41791	Photosynthesis	00195	3.6.3.14
default-0_dn_rep_c61094|m.41791	Oxidative phosphorylation	00190	3.6.3.14
default-0_rep_c25815|m.19744	Oxidative phosphorylation	00190	3.6.1.1
default-0_rep_c7264|m.6268	Glyoxylate and dicarboxylate metabolism	00630	1.11.1.6
default-0_rep_c7264|m.6268	Tryptophan metabolism	00380	1.11.1.6
default-0_c12452|m.10252	Purine metabolism	00230	2.7.4.3
default-0_rep_c59329|m.40658	alpha-Linolenic acid metabolism	00592	5.3.99.6
default-0_rep_c25887|m.19785	Sulfur metabolism	00920	1.8.1.2
default-0_c30710|m.22703	Pyrimidine metabolism	00240	3.5.4.5
default-0_c30710|m.22703	Drug metabolism - other enzymes	00983	3.5.4.5
default-0_rep_c57964|m.39815	Pyrimidine metabolism	00240	3.6.1.23
default-0_rep_c31366|m.23010	Phenylpropanoid biosynthesis	00940	1.11.1.7
default-0_rep_c48633|m.33672	Glutathione metabolism	00480	1.1.1.44
default-0_rep_c48633|m.33672	Pentose phosphate pathway	00030	1.1.1.44
default-0_rep_c19223|m.15195	Zeatin biosynthesis	00908	1.5.99.12
default-0_rep_c5515|m.4821	Carbon fixation in photosynthetic organisms	00710	2.7.2.3
default-0_rep_c5515|m.4821	Glycolysis / Gluconeogenesis	00010	2.7.2.3
default-0_rep_c9876|m.8312	Cysteine and methionine metabolism	00270	2.1.1.14
default-0_rep_c9876|m.8312	Selenocompound metabolism	00450	2.1.1.14
default-0_rep_c88345|m.58250	Starch and sucrose metabolism	00500	3.2.1.4
default-0_c23715|m.18292	Pyruvate metabolism	00620	3.1.2.6
default-0_c56109|m.38603	Steroid biosynthesis	00100	2.5.1.21
default-0_c56109|m.38603	Sesquiterpenoid and triterpenoid biosynthesis	00909	2.5.1.21
default-0_rep_c5353|m.4696	Drug metabolism - other enzymes	00983	1.1.1.205
default-0_rep_c5353|m.4696	Purine metabolism	00230	1.1.1.205
default-0_c86835|m.57501	Purine metabolism	00230	5.4.99.18
default-0_rep_c60116|m.41163	Carbon fixation in photosynthetic organisms	00710	2.7.2.3
default-0_rep_c60116|m.41163	Glycolysis / Gluconeogenesis	00010	2.7.2.3
default-0_c77389|m.52080	Lysine biosynthesis	00300	1.17.1.8
default-0_c77389|m.52080	Monobactam biosynthesis	00261	1.17.1.8
default-0_c78404|m.52752	Sphingolipid metabolism	00600	3.2.1.23
default-0_c78404|m.52752	Galactose metabolism	00052	3.2.1.23
default-0_c78404|m.52752	Glycosaminoglycan degradation	00531	3.2.1.23
default-0_c78404|m.52752	Glycosphingolipid biosynthesis - ganglio series	00604	3.2.1.23
default-0_c78404|m.52752	Other glycan degradation	00511	3.2.1.23
default-0_c80345|m.53991	Pyrimidine metabolism	00240	2.7.7.6
default-0_c80345|m.53991	Purine metabolism	00230	2.7.7.6
default-0_rep_c67939|m.45706	Cysteine and methionine metabolism	00270	3.3.1.1
default-0_rep_c75114|m.50606	Pentose phosphate pathway	00030	1.1.1.49
default-0_rep_c75114|m.50606	Glutathione metabolism	00480	1.1.1.49
default-0_rep_c100407|m.63307	Amino sugar and nucleotide sugar metabolism	00520	3.5.99.6
default-0_rep_c114588|m.70584	Pyrimidine metabolism	00240	2.7.7.6
default-0_rep_c114588|m.70584	Purine metabolism	00230	2.7.7.6
default-0_rep_c24402|m.18785	Pyrimidine metabolism	00240	2.7.7.6
default-0_rep_c24402|m.18785	Purine metabolism	00230	2.7.7.6
default-0_rep_c51049|m.35262	Pyrimidine metabolism	00240	4.2.1.70
default-0_rep_c61491|m.42048	Purine metabolism	00230	2.7.1.40
default-0_rep_c61491|m.42048	Glycolysis / Gluconeogenesis	00010	2.7.1.40
default-0_rep_c61491|m.42048	Pyruvate metabolism	00620	2.7.1.40
default-0_rep_c79585|m.53501	Phenylpropanoid biosynthesis	00940	1.11.1.7
default-0_rep_c9174|m.7756	Oxidative phosphorylation	00190	3.6.1.1
default-0_rep_c58864|m.40366	Carbon fixation pathways in prokaryotes	00720	2.3.3.8
default-0_rep_c58864|m.40366	Citrate cycle (TCA cycle)	00020	2.3.3.8
default-0_rep_c54842|m.37657	Photosynthesis	00195	1.10.9.1
default-0_rep_c24231|m.18671	Glyoxylate and dicarboxylate metabolism	00630	4.1.1.39
default-0_rep_c24231|m.18671	Carbon fixation in photosynthetic organisms	00710	4.1.1.39
default-0_c106903|m.66196	Pentose phosphate pathway	00030	5.3.1.9
default-0_c106903|m.66196	Amino sugar and nucleotide sugar metabolism	00520	5.3.1.9
default-0_c106903|m.66196	Starch and sucrose metabolism	00500	5.3.1.9
default-0_c106903|m.66196	Glycolysis / Gluconeogenesis	00010	5.3.1.9
default-0_c73767|m.49600	Glycerolipid metabolism	00561	2.3.1.20
default-0_c73767|m.49600	Cutin, suberine and wax biosynthesis	00073	2.3.1.20
default-0_rep_c14261|m.11592	Phenylpropanoid biosynthesis	00940	1.11.1.7
default-0_rep_c43065|m.29634	Valine, leucine and isoleucine biosynthesis	00290	4.2.1.33
default-0_rep_c21300|m.16670	Arginine and proline metabolism	00330	4.1.1.19
default-0_rep_c18680|m.14793	Cysteine and methionine metabolism	00270	3.3.1.1
default-0_rep_c85330|m.56708	Photosynthesis	00195	1.10.9.1
default-0_rep_c43432|m.29928	Valine, leucine and isoleucine biosynthesis	00290	4.2.1.33
default-0_rep_c85775|m.56950	Porphyrin and chlorophyll metabolism	00860	4.1.1.37
default-0_rep_c29987|m.22267	Various types of N-glycan biosynthesis	00513	2.4.99.18
default-0_rep_c29987|m.22267	N-Glycan biosynthesis	00510	2.4.99.18
default-0_rep_c86745|m.57464	Glyoxylate and dicarboxylate metabolism	00630	1.11.1.6
default-0_rep_c86745|m.57464	Tryptophan metabolism	00380	1.11.1.6
default-0_rep_c5749|m.5006	Starch and sucrose metabolism	00500	3.1.1.11
default-0_rep_c5749|m.5006	Pentose and glucuronate interconversions	00040	3.1.1.11
default-0_c87841|m.58042	Purine metabolism	00230	1.17.4.1
default-0_c87841|m.58042	Glutathione metabolism	00480	1.17.4.1
default-0_c87841|m.58042	Pyrimidine metabolism	00240	1.17.4.1
default-0_rep_c85515|m.56805	Pantothenate and CoA biosynthesis	00770	2.7.1.33
default-0_c111062|m.68749	Fatty acid elongation	00062	2.3.1.199
default-0_rep_c25532|m.19559	Purine metabolism	00230	2.7.1.40
default-0_rep_c25532|m.19559	Glycolysis / Gluconeogenesis	00010	2.7.1.40
default-0_rep_c25532|m.19559	Pyruvate metabolism	00620	2.7.1.40
default-0_rep_c27294|m.20643	Terpenoid backbone biosynthesis	00900	1.17.1.2
default-0_c104175|m.64889	Propanoate metabolism	00640	6.2.1.5
default-0_c104175|m.64889	C5-Branched dibasic acid metabolism	00660	6.2.1.5
default-0_c104175|m.64889	Citrate cycle (TCA cycle)	00020	6.2.1.5
default-0_c104175|m.64889	Carbon fixation pathways in prokaryotes	00720	6.2.1.5
default-0_rep_c51474|m.35507	Photosynthesis	00195	3.6.3.14
default-0_rep_c51474|m.35507	Oxidative phosphorylation	00190	3.6.3.14
default-0_rep_c12268|m.10121	Fatty acid biosynthesis	00061	4.2.1.59
default-0_rep_c12268|m.10121	Biotin metabolism	00780	4.2.1.59
default-0_c40896|m.28251	Aminoacyl-tRNA biosynthesis	00970	6.3.5.7
default-0_c109032|m.67630	Starch and sucrose metabolism	00500	3.2.1.4
default-0_c11738|m.9712	Glycosphingolipid biosynthesis - ganglio series	00604	3.2.1.52
default-0_c11738|m.9712	Amino sugar and nucleotide sugar metabolism	00520	3.2.1.52
default-0_c11738|m.9712	Other glycan degradation	00511	3.2.1.52
default-0_c11738|m.9712	Glycosphingolipid biosynthesis - globo series	00603	3.2.1.52
default-0_c11738|m.9712	Various types of N-glycan biosynthesis	00513	3.2.1.52
default-0_c11738|m.9712	Glycosaminoglycan degradation	00531	3.2.1.52
default-0_rep_c7830|m.6706	Carbon fixation pathways in prokaryotes	00720	4.1.1.31
default-0_rep_c7830|m.6706	Pyruvate metabolism	00620	4.1.1.31
default-0_rep_c7830|m.6706	Methane metabolism	00680	4.1.1.31
default-0_rep_c7830|m.6706	Carbon fixation in photosynthetic organisms	00710	4.1.1.31
default-0_rep_c2336|m.2044	Purine metabolism	00230	1.17.4.1
default-0_rep_c2336|m.2044	Glutathione metabolism	00480	1.17.4.1
default-0_rep_c2336|m.2044	Pyrimidine metabolism	00240	1.17.4.1
default-0_rep_c48977|m.33927	Glyoxylate and dicarboxylate metabolism	00630	1.11.1.6
default-0_rep_c48977|m.33927	Tryptophan metabolism	00380	1.11.1.6
default-0_rep_c11485|m.9518	Pyrimidine metabolism	00240	2.7.7.7
default-0_rep_c11485|m.9518	Purine metabolism	00230	2.7.7.7
default-0_c24449|m.18816	Alanine, aspartate and glutamate metabolism	00250	4.3.2.2
default-0_c24449|m.18816	Purine metabolism	00230	4.3.2.2
default-0_c16440|m.13196	Purine metabolism	00230	2.7.4.3
default-0_rep_c75459|m.50840	Glycine, serine and threonine metabolism	00260	2.1.2.10
default-0_rep_c75459|m.50840	One carbon pool by folate	00670	2.1.2.10
default-0_rep_c25219|m.19327	Porphyrin and chlorophyll metabolism	00860	1.3.1.80
default-0_rep_c40343|m.27912	Pyrimidine metabolism	00240	2.7.7.6
default-0_rep_c40343|m.27912	Purine metabolism	00230	2.7.7.6
default-0_rep_c50982|m.35214	Starch and sucrose metabolism	00500	2.4.1.25
default-0_rep_c55422|m.38100	Pentose phosphate pathway	00030	4.1.2.13
default-0_rep_c55422|m.38100	Carbon fixation in photosynthetic organisms	00710	4.1.2.13
default-0_rep_c55422|m.38100	Glycolysis / Gluconeogenesis	00010	4.1.2.13
default-0_rep_c55422|m.38100	Fructose and mannose metabolism	00051	4.1.2.13
default-0_rep_c55422|m.38100	Methane metabolism	00680	4.1.2.13
default-0_rep_c30717|m.22708	Cyanoamino acid metabolism	00460	2.1.2.1
default-0_rep_c30717|m.22708	Glyoxylate and dicarboxylate metabolism	00630	2.1.2.1
default-0_rep_c30717|m.22708	Glycine, serine and threonine metabolism	00260	2.1.2.1
default-0_rep_c30717|m.22708	Methane metabolism	00680	2.1.2.1
default-0_rep_c30717|m.22708	One carbon pool by folate	00670	2.1.2.1
default-0_rep_c23755|m.18325	Carbon fixation in photosynthetic organisms	00710	4.1.1.49
default-0_rep_c23755|m.18325	Citrate cycle (TCA cycle)	00020	4.1.1.49
default-0_rep_c23755|m.18325	Pyruvate metabolism	00620	4.1.1.49
default-0_rep_c23755|m.18325	Glycolysis / Gluconeogenesis	00010	4.1.1.49
default-0_rep_c113659|m.70025	Photosynthesis	00195	1.10.9.1
default-0_c41916|m.28823	Amino sugar and nucleotide sugar metabolism	00520	3.2.1.14
default-0_rep_c21748|m.16997	Pyrimidine metabolism	00240	2.7.7.6
default-0_rep_c21748|m.16997	Purine metabolism	00230	2.7.7.6
default-0_rep_c55884|m.38449	Photosynthesis	00195	1.10.9.1
default-0_rep_c12054|m.9967	Oxidative phosphorylation	00190	1.9.3.1
default-0_c87762|m.58002	Starch and sucrose metabolism	00500	3.2.1.39
default-0_rep_c6605|m.5726	Riboflavin metabolism	00740	2.5.1.9
default-0_rep_c6605|m.5726	Photosynthesis	00195	3.6.3.14
default-0_rep_c6605|m.5726	Oxidative phosphorylation	00190	3.6.3.14
default-0_c87762|m.58001	Starch and sucrose metabolism	00500	3.2.1.39
default-0_rep_c19124|m.15113	Sphingolipid metabolism	00600	3.2.1.23
default-0_rep_c19124|m.15113	Galactose metabolism	00052	3.2.1.23
default-0_rep_c19124|m.15113	Glycosaminoglycan degradation	00531	3.2.1.23
default-0_rep_c19124|m.15113	Glycosphingolipid biosynthesis - ganglio series	00604	3.2.1.23
default-0_rep_c19124|m.15113	Other glycan degradation	00511	3.2.1.23
default-0_rep_c64066|m.43558	Photosynthesis	00195	3.6.3.14
default-0_rep_c64066|m.43558	Oxidative phosphorylation	00190	3.6.3.14
default-0_rep_c115216|m.70923	Tryptophan metabolism	00380	1.2.4.2
default-0_rep_c115216|m.70923	Citrate cycle (TCA cycle)	00020	1.2.4.2
default-0_rep_c115216|m.70923	Lysine degradation	00310	1.2.4.2
default-0_rep_c113567|m.69980	Glycine, serine and threonine metabolism	00260	2.1.2.10
default-0_rep_c113567|m.69980	One carbon pool by folate	00670	2.1.2.10
default-0_rep_c4179|m.3666	Carbon fixation pathways in prokaryotes	00720	4.1.1.31
default-0_rep_c4179|m.3666	Pyruvate metabolism	00620	4.1.1.31
default-0_rep_c4179|m.3666	Methane metabolism	00680	4.1.1.31
default-0_rep_c4179|m.3666	Carbon fixation in photosynthetic organisms	00710	4.1.1.31
default-0_rep_c54800|m.37621	Valine, leucine and isoleucine biosynthesis	00290	4.2.1.33
default-0_c41330|m.28458	Arginine biosynthesis	00220	6.3.4.5
default-0_c41330|m.28458	Alanine, aspartate and glutamate metabolism	00250	6.3.4.5
default-0_rep_c29148|m.21740	Phenylpropanoid biosynthesis	00940	1.11.1.7
default-0_rep_c55237|m.37957	Pyrimidine metabolism	00240	2.7.4.14
default-0_rep_c55237|m.37957	Purine metabolism	00230	2.7.4.3
default-0_rep_c55045|m.37807	Phenylalanine, tyrosine and tryptophan biosynthesis	00400	4.2.3.4
default-0_c82000|m.54922	Terpenoid backbone biosynthesis	00900	4.6.1.12
default-0_rep_c85968|m.57066	Purine metabolism	00230	1.17.4.1
default-0_rep_c85968|m.57066	Glutathione metabolism	00480	1.17.4.1
default-0_rep_c85968|m.57066	Pyrimidine metabolism	00240	1.17.4.1
default-0_rep_c43580|m.30059	Flavonoid biosynthesis	00941	5.5.1.6
default-0_c27972|m.21033	Pyrimidine metabolism	00240	2.7.7.6
default-0_c27972|m.21033	Purine metabolism	00230	2.7.7.6
default-0_c10659|m.8898	Cysteine and methionine metabolism	00270	4.4.1.15
default-0_rep_c104245|m.64920	Ascorbate and aldarate metabolism	00053	1.13.99.1
default-0_rep_c104245|m.64920	Inositol phosphate metabolism	00562	1.13.99.1
default-0_c43677|m.30138	Valine, leucine and isoleucine biosynthesis	00290	4.2.1.33
default-0_rep_c114761|m.70686	Starch and sucrose metabolism	00500	3.2.1.39
default-0_rep_c44983|m.31168	Other types of O-glycan biosynthesis	00514	2.4.1.221
default-0_rep_c11897|m.9842	Glyoxylate and dicarboxylate metabolism	00630	4.1.1.39
default-0_rep_c11897|m.9842	Carbon fixation in photosynthetic organisms	00710	4.1.1.39
default-0_c106704|m.66061	Riboflavin metabolism	00740	2.5.1.78
default-0_rep_c86454|m.57305	Aminoacyl-tRNA biosynthesis	00970	6.1.1.11
default-0_rep_c78131|m.52553	Propanoate metabolism	00640	6.2.1.5
default-0_rep_c78131|m.52553	C5-Branched dibasic acid metabolism	00660	6.2.1.5
default-0_rep_c78131|m.52553	Citrate cycle (TCA cycle)	00020	6.2.1.5
default-0_rep_c78131|m.52553	Carbon fixation pathways in prokaryotes	00720	6.2.1.5
default-0_rep_c68911|m.46187	Cysteine and methionine metabolism	00270	2.1.1.14
default-0_rep_c68911|m.46187	Selenocompound metabolism	00450	2.1.1.14
default-0_rep_c45551|m.31591	Pentose phosphate pathway	00030	2.2.1.2
default-0_c71186|m.47427	Valine, leucine and isoleucine biosynthesis	00290	4.2.1.9
default-0_c71186|m.47427	Pantothenate and CoA biosynthesis	00770	4.2.1.9
default-0_rep_c9721|m.8186	Purine metabolism	00230	2.7.4.6
default-0_rep_c9721|m.8186	Pyrimidine metabolism	00240	2.7.4.6
default-0_rep_c7737|m.6640	Oxidative phosphorylation	00190	3.6.1.1
default-0_rep_c43560|m.30045	Pyrimidine metabolism	00240	3.6.1.23
default-0_rep_c27393|m.20704	Cysteine and methionine metabolism	00270	4.1.1.50
