#gene_id	#GO_term	#Description
default-0_rep_c67491|m.45505	GO:0005840	ribosome
default-0_rep_c67491|m.45505	GO:0005622	intracellular
default-0_rep_c33032|m.23906	GO:0005840	ribosome
default-0_rep_c33032|m.23906	GO:0005622	intracellular
default-0_c93970|m.60673	GO:0000159	protein phosphatase type 2A complex
default-0_dn_rep_c2284|m.1997	GO:0005840	ribosome
default-0_rep_c66992|m.45259	GO:0005634	nucleus
default-0_rep_c66992|m.45259	GO:0000786	nucleosome
default-0_rep_c80326|m.53981	GO:0005840	ribosome
default-0_rep_c80326|m.53981	GO:0005622	intracellular
default-0_rep_c103030|m.64397	GO:0016021	integral component of membrane
default-0_rep_c64053|m.43552	GO:0005840	ribosome
default-0_rep_c64053|m.43552	GO:0005622	intracellular
default-0_rep_c62530|m.42653	GO:0005840	ribosome
default-0_rep_c62530|m.42653	GO:0005622	intracellular
default-0_rep_c10713|m.8944	GO:0009579	thylakoid
default-0_rep_c10713|m.8944	GO:0016021	integral component of membrane
default-0_rep_c10713|m.8944	GO:0009522	photosystem I
default-0_rep_c13742|m.11215	GO:0005576	extracellular region
default-0_rep_c5882|m.5135	GO:0005840	ribosome
default-0_rep_c5882|m.5135	GO:0005622	intracellular
default-0_rep_c2950|m.2578	GO:0016272	prefoldin complex
default-0_rep_c76790|m.51695	GO:0016020	membrane
default-0_c14609|m.11842	GO:0016020	membrane
default-0_c14609|m.11842	GO:0016021	integral component of membrane
default-0_rep_c45139|m.31281	GO:0005840	ribosome
default-0_c46059|m.31933	GO:0016020	membrane
default-0_rep_c48594|m.33646	GO:0005737	cytoplasm
default-0_rep_c51078|m.35273	GO:0016021	integral component of membrane
default-0_rep_c51078|m.35273	GO:0016020	membrane
default-0_rep_c45225|m.31351	GO:0005840	ribosome
default-0_rep_c45225|m.31351	GO:0005622	intracellular
default-0_c112737|m.69531	GO:0030915	Smc5-Smc6 complex
default-0_rep_c66689|m.45097	GO:0016020	membrane
default-0_rep_c66689|m.45097	GO:0009522	photosystem I
default-0_c2974|m.2604	GO:0016021	integral component of membrane
default-0_rep_c66038|m.44718	GO:0030126	COPI vesicle coat
default-0_rep_c67877|m.45671	GO:0016020	membrane
default-0_rep_c2708|m.2383	GO:0009579	thylakoid
default-0_rep_c2708|m.2383	GO:0016021	integral component of membrane
default-0_rep_c2708|m.2383	GO:0009522	photosystem I
default-0_rep_c68649|m.46051	GO:0005634	nucleus
default-0_rep_c68649|m.46051	GO:0000786	nucleosome
default-0_rep_c109946|m.68155	GO:0005871	kinesin complex
default-0_rep_c967|m.879	GO:0016021	integral component of membrane
default-0_rep_c69673|m.46475	GO:0016020	membrane
default-0_c75575|m.50918	GO:0016021	integral component of membrane
default-0_c75575|m.50918	GO:0016020	membrane
default-0_rep_c68695|m.46077	GO:0005840	ribosome
default-0_rep_c68695|m.46077	GO:0005622	intracellular
default-0_rep_c33686|m.24239	GO:0016020	membrane
default-0_rep_c33686|m.24239	GO:0005622	intracellular
default-0_rep_c61354|m.41953	GO:0009522	photosystem I
default-0_rep_c61354|m.41953	GO:0009538	photosystem I reaction center
default-0_rep_c37548|m.26322	GO:0005783	endoplasmic reticulum
default-0_rep_c11999|m.9918	GO:0005622	intracellular
default-0_rep_c2937|m.2563	GO:0016020	membrane
default-0_rep_c63805|m.43409	GO:0009522	photosystem I
default-0_rep_c63805|m.43409	GO:0009538	photosystem I reaction center
default-0_rep_c26230|m.19999	GO:0009522	photosystem I
default-0_rep_c26230|m.19999	GO:0009538	photosystem I reaction center
default-0_rep_c62952|m.42920	GO:0005840	ribosome
default-0_rep_c62952|m.42920	GO:0005622	intracellular
default-0_c18157|m.14406	GO:0016021	integral component of membrane
default-0_dn_rep_c5093|m.4488	GO:0016020	membrane
default-0_rep_c51106|m.35294	GO:0016020	membrane
default-0_rep_c51106|m.35294	GO:0005622	intracellular
default-0_rep_c66818|m.45173	GO:0005634	nucleus
default-0_rep_c66818|m.45173	GO:0000786	nucleosome
default-0_rep_c30716|m.22707	GO:0016021	integral component of membrane
default-0_rep_c74930|m.50482	GO:0016021	integral component of membrane
default-0_rep_c54288|m.37272	GO:0005839	proteasome core complex
default-0_rep_c92445|m.59995	GO:0005840	ribosome
default-0_rep_c92445|m.59995	GO:0005622	intracellular
default-0_rep_c11940|m.9875	GO:0016021	integral component of membrane
default-0_rep_c32994|m.23885	GO:0005634	nucleus
default-0_rep_c79545|m.53478	GO:0016020	membrane
default-0_rep_c79545|m.53478	GO:0009522	photosystem I
default-0_c107056|m.66300	GO:0016020	membrane
default-0_rep_c109063|m.67648	GO:0016020	membrane
default-0_rep_c17629|m.14018	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain
default-0_c17742|m.14099	GO:0016020	membrane
default-0_rep_c110889|m.68659	GO:0005874	microtubule
default-0_rep_c107637|m.66700	GO:0016021	integral component of membrane
default-0_c82042|m.54946	GO:0016021	integral component of membrane
default-0_dn_rep_c1779|m.1527	GO:0016020	membrane
default-0_c8841|m.7491	GO:0005634	nucleus
default-0_c8841|m.7491	GO:0000785	chromatin
default-0_c8841|m.7491	GO:0000786	nucleosome
default-0_rep_c57224|m.39321	GO:0005737	cytoplasm
default-0_rep_c56441|m.38824	GO:0016020	membrane
default-0_rep_c39615|m.27509	GO:0016020	membrane
default-0_rep_c77690|m.52284	GO:0031012	extracellular matrix
default-0_c46047|m.31921	GO:0048500	signal recognition particle
default-0_rep_c23150|m.17924	GO:0042555	MCM complex
default-0_rep_c78280|m.52654	GO:0005839	proteasome core complex
default-0_rep_c12523|m.10304	GO:0005618	cell wall
default-0_rep_c49099|m.34030	GO:0005840	ribosome
default-0_rep_c49099|m.34030	GO:0005622	intracellular
default-0_rep_c30088|m.22333	GO:0005634	nucleus
default-0_rep_c6636|m.5756	GO:0005737	cytoplasm
default-0_rep_c70848|m.47134	GO:0005885	Arp2/3 protein complex
default-0_rep_c70848|m.47134	GO:0015629	actin cytoskeleton
default-0_rep_c10533|m.8814	GO:0005634	nucleus
default-0_rep_c10533|m.8814	GO:0000786	nucleosome
default-0_rep_c110421|m.68417	GO:0005840	ribosome
default-0_rep_c110421|m.68417	GO:0005622	intracellular
default-0_rep_c19900|m.15717	GO:0016592	mediator complex
default-0_rep_c59215|m.40600	GO:0005840	ribosome
default-0_rep_c87344|m.57780	GO:0005737	cytoplasm
default-0_rep_c60840|m.41651	GO:0005840	ribosome
default-0_rep_c60840|m.41651	GO:0005622	intracellular
default-0_rep_c83214|m.55558	GO:0015934	large ribosomal subunit
default-0_rep_c83214|m.55558	GO:0005840	ribosome
default-0_rep_c83214|m.55558	GO:0005622	intracellular
default-0_rep_c25447|m.19500	GO:0005840	ribosome
default-0_rep_c25447|m.19500	GO:0005622	intracellular
default-0_c76608|m.51583	GO:0005618	cell wall
default-0_c76608|m.51583	GO:0048046	apoplast
default-0_c11885|m.9833	GO:0016021	integral component of membrane
default-0_rep_c12211|m.10083	GO:0005634	nucleus
default-0_rep_c12211|m.10083	GO:0000786	nucleosome
default-0_rep_c19520|m.15427	GO:0005634	nucleus
default-0_rep_c48898|m.33868	GO:0005634	nucleus
default-0_rep_c48898|m.33868	GO:0000786	nucleosome
default-0_rep_c67694|m.45605	GO:0000786	nucleosome
default-0_rep_c50270|m.34774	GO:0016021	integral component of membrane
default-0_rep_c62365|m.42564	GO:0005840	ribosome
default-0_rep_c62365|m.42564	GO:0005622	intracellular
default-0_rep_c95017|m.61148	GO:0016020	membrane
default-0_rep_c95017|m.61148	GO:0005622	intracellular
default-0_c13635|m.11127	GO:0016021	integral component of membrane
default-0_c13635|m.11127	GO:0016020	membrane
default-0_rep_c28924|m.21601	GO:0016020	membrane
default-0_rep_c53253|m.36586	GO:0005840	ribosome
default-0_rep_c53253|m.36586	GO:0005622	intracellular
default-0_c48550|m.33619	GO:0015934	large ribosomal subunit
default-0_rep_c83252|m.55577	GO:0005840	ribosome
default-0_rep_c83252|m.55577	GO:0005622	intracellular
default-0_c31402|m.23029	GO:0033179	proton-transporting V-type ATPase, V0 domain
default-0_c31402|m.23029	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain
default-0_dn_rep_c58505|m.40149	GO:0005737	cytoplasm
default-0_c94855|m.61075	GO:0005737	cytoplasm
default-0_c71825|m.48028	GO:0016020	membrane
default-0_rep_c47660|m.33022	GO:0015934	large ribosomal subunit
default-0_rep_c47660|m.33022	GO:0005840	ribosome
default-0_c71241|m.47475	GO:0016021	integral component of membrane
default-0_rep_c5503|m.4811	GO:0005960	glycine cleavage complex
default-0_rep_c29106|m.21708	GO:0000786	nucleosome
default-0_rep_c27195|m.20588	GO:0016020	membrane
default-0_rep_c18462|m.14625	GO:0016021	integral component of membrane
default-0_rep_c67925|m.45696	GO:0009522	photosystem I
default-0_rep_c67925|m.45696	GO:0009538	photosystem I reaction center
default-0_rep_c54654|m.37518	GO:0005840	ribosome
default-0_rep_c54654|m.37518	GO:0005622	intracellular
default-0_rep_c88159|m.58167	GO:0005744	mitochondrial inner membrane presequence translocase complex
default-0_rep_c115750|m.71188	GO:0005840	ribosome
default-0_rep_c115750|m.71188	GO:0005622	intracellular
default-0_rep_c14290|m.11615	GO:0005622	intracellular
default-0_rep_c26409|m.20121	GO:0005634	nucleus
default-0_rep_c26409|m.20121	GO:0000786	nucleosome
default-0_rep_c27515|m.20780	GO:0005840	ribosome
default-0_rep_c27515|m.20780	GO:0005622	intracellular
default-0_dn_rep_c64700|m.43939	GO:0016020	membrane
default-0_rep_c70605|m.46893	GO:0016020	membrane
default-0_c9695|m.8166	GO:0005801	cis-Golgi network
default-0_c9695|m.8166	GO:0016021	integral component of membrane
default-0_c9695|m.8166	GO:0000139	Golgi membrane
default-0_rep_c14346|m.11650	GO:0008280	cohesin core heterodimer
default-0_rep_c14346|m.11650	GO:0005694	chromosome
default-0_rep_c65371|m.44338	GO:0005840	ribosome
default-0_rep_c65371|m.44338	GO:0005622	intracellular
default-0_rep_c63369|m.43173	GO:0005622	intracellular
default-0_c77508|m.52156	GO:0016020	membrane
default-0_c74068|m.49821	GO:0005634	nucleus
default-0_rep_c69337|m.46314	GO:0005634	nucleus
default-0_rep_c69337|m.46314	GO:0000786	nucleosome
default-0_rep_c38613|m.26923	GO:0016020	membrane
default-0_rep_c83782|m.55894	GO:0005634	nucleus
default-0_rep_c10400|m.8729	GO:0005634	nucleus
default-0_c80522|m.54091	GO:0005737	cytoplasm
default-0_c17974|m.14282	GO:0016021	integral component of membrane
default-0_c17974|m.14282	GO:0016020	membrane
default-0_rep_c86971|m.57568	GO:0015935	small ribosomal subunit
default-0_rep_c86971|m.57568	GO:0005622	intracellular
default-0_rep_c69957|m.46617	GO:0005634	nucleus
default-0_rep_c69957|m.46617	GO:0000786	nucleosome
default-0_rep_c58224|m.40004	GO:0042651	thylakoid membrane
default-0_rep_c25414|m.19474	GO:0005840	ribosome
default-0_rep_c25414|m.19474	GO:0005622	intracellular
default-0_rep_c58953|m.40437	GO:0005840	ribosome
default-0_rep_c58953|m.40437	GO:0005622	intracellular
default-0_rep_c65557|m.44443	GO:0005840	ribosome
default-0_rep_c65557|m.44443	GO:0005622	intracellular
default-0_rep_c61751|m.42212	GO:0005615	extracellular space
default-0_rep_c80844|m.54272	GO:0016020	membrane
default-0_rep_c62328|m.42542	GO:0005840	ribosome
default-0_rep_c62328|m.42542	GO:0005622	intracellular
default-0_rep_c103073|m.64418	GO:0000786	nucleosome
default-0_rep_c53097|m.36469	GO:0016021	integral component of membrane
default-0_c86417|m.57279	GO:0016021	integral component of membrane
default-0_dn_rep_c54652|m.37516	GO:0005840	ribosome
default-0_dn_rep_c54652|m.37516	GO:0005622	intracellular
default-0_rep_c1277|m.1122	GO:0005839	proteasome core complex
default-0_c93830|m.60598	GO:0005634	nucleus
default-0_rep_c7527|m.6476	GO:0016020	membrane
default-0_c70723|m.47001	GO:0005634	nucleus
default-0_rep_c1478|m.1277	GO:0042651	thylakoid membrane
default-0_rep_c1478|m.1277	GO:0009654	photosystem II oxygen evolving complex
default-0_rep_c1478|m.1277	GO:0009523	photosystem II
default-0_rep_c35477|m.25158	GO:0005737	cytoplasm
default-0_rep_c35477|m.25158	GO:0005852	eukaryotic translation initiation factor 3 complex
default-0_dn_rep_c7990|m.6833	GO:0016020	membrane
default-0_rep_c53075|m.36452	GO:0009507	chloroplast
default-0_c30292|m.22442	GO:0016020	membrane
default-0_rep_c109891|m.68126	GO:0016020	membrane
default-0_rep_c34343|m.24580	GO:0005840	ribosome
default-0_rep_c34343|m.24580	GO:0015934	large ribosomal subunit
default-0_rep_c34343|m.24580	GO:0005622	intracellular
default-0_rep_c15056|m.12150	GO:0016021	integral component of membrane
default-0_rep_c108057|m.66988	GO:0005634	nucleus
default-0_rep_c90461|m.59133	GO:0005840	ribosome
default-0_rep_c90461|m.59133	GO:0005622	intracellular
default-0_rep_c32709|m.23732	GO:0016020	membrane
default-0_rep_c114069|m.70270	GO:0009522	photosystem I
default-0_rep_c114069|m.70270	GO:0009538	photosystem I reaction center
default-0_c10756|m.8978	GO:0016020	membrane
default-0_c10756|m.8978	GO:0005622	intracellular
default-0_rep_c78809|m.53014	GO:0005840	ribosome
default-0_rep_c78809|m.53014	GO:0005622	intracellular
default-0_rep_c76446|m.51486	GO:0005634	nucleus
default-0_rep_c78809|m.53013	GO:0005840	ribosome
default-0_rep_c78809|m.53013	GO:0005622	intracellular
default-0_rep_c24283|m.18704	GO:0005737	cytoplasm
default-0_rep_c65143|m.44212	GO:0005840	ribosome
default-0_rep_c65143|m.44212	GO:0005622	intracellular
default-0_rep_c65228|m.44260	GO:0016021	integral component of membrane
default-0_rep_c64792|m.43997	GO:0005634	nucleus
default-0_rep_c64792|m.43997	GO:0000786	nucleosome
default-0_rep_c60266|m.41278	GO:0016020	membrane
default-0_rep_c75787|m.51061	GO:0016021	integral component of membrane
default-0_rep_c75787|m.51061	GO:0016020	membrane
default-0_rep_c77810|m.52351	GO:0005840	ribosome
default-0_rep_c13431|m.10978	GO:0016020	membrane
default-0_rep_c6779|m.5878	GO:0005840	ribosome
default-0_rep_c6779|m.5878	GO:0005622	intracellular
default-0_c37910|m.26522	GO:0016020	membrane
default-0_rep_c23096|m.17883	GO:0016021	integral component of membrane
default-0_rep_c57102|m.39254	GO:0005622	intracellular
default-0_rep_c88121|m.58152	GO:0016020	membrane
default-0_rep_c11545|m.9563	GO:0016020	membrane
default-0_c44480|m.30787	GO:0005634	nucleus
default-0_rep_c25198|m.19313	GO:0016020	membrane
default-0_rep_c67372|m.45427	GO:0005840	ribosome
default-0_rep_c67372|m.45427	GO:0005622	intracellular
default-0_rep_c75323|m.50755	GO:0005874	microtubule
default-0_rep_c18733|m.14827	GO:0016021	integral component of membrane
default-0_rep_c89512|m.58728	GO:0005634	nucleus
default-0_c95225|m.61252	GO:0031083	BLOC-1 complex
default-0_rep_c62435|m.42604	GO:0019898	extrinsic component of membrane
default-0_rep_c62435|m.42604	GO:0009654	photosystem II oxygen evolving complex
default-0_rep_c62435|m.42604	GO:0009523	photosystem II
default-0_rep_c108565|m.67318	GO:0016020	membrane
default-0_c71142|m.47392	GO:0016021	integral component of membrane
default-0_c71142|m.47392	GO:0016020	membrane
default-0_rep_c59065|m.40512	GO:0005840	ribosome
default-0_rep_c59065|m.40512	GO:0005622	intracellular
default-0_c95268|m.61270	GO:0031011	Ino80 complex
default-0_c85585|m.56842	GO:0016021	integral component of membrane
default-0_rep_c82439|m.55152	GO:0005622	intracellular
default-0_rep_c82439|m.55152	GO:0005840	ribosome
default-0_rep_c111061|m.68748	GO:0005840	ribosome
default-0_rep_c111061|m.68748	GO:0005622	intracellular
default-0_rep_c7408|m.6375	GO:0016020	membrane
default-0_rep_c96547|m.61858	GO:0016020	membrane
default-0_rep_c110470|m.68441	GO:0015935	small ribosomal subunit
default-0_rep_c110470|m.68441	GO:0005840	ribosome
default-0_rep_c66136|m.44769	GO:0005840	ribosome
default-0_rep_c66136|m.44769	GO:0005622	intracellular
default-0_rep_c50166|m.34710	GO:0016020	membrane
default-0_rep_c61252|m.41889	GO:0016020	membrane
default-0_rep_c61252|m.41889	GO:0009521	photosystem
default-0_rep_c26035|m.19886	GO:0030688	preribosome, small subunit precursor
default-0_rep_c66829|m.45182	GO:0005840	ribosome
default-0_rep_c66829|m.45182	GO:0005622	intracellular
default-0_c2940|m.2566	GO:0016021	integral component of membrane
default-0_rep_c43038|m.29614	GO:0016020	membrane
default-0_rep_c4934|m.4358	GO:0016020	membrane
default-0_rep_c4934|m.4358	GO:0009523	photosystem II
default-0_rep_c32322|m.23516	GO:0016020	membrane
default-0_rep_c7737|m.6640	GO:0016020	membrane
default-0_c6300|m.5465	GO:0005840	ribosome
default-0_rep_c16518|m.13256	GO:0005737	cytoplasm
default-0_rep_c42139|m.28971	GO:0000786	nucleosome
default-0_rep_c13643|m.11135	GO:0005840	ribosome
default-0_rep_c13643|m.11135	GO:0005622	intracellular
default-0_rep_c7934|m.6788	GO:0005874	microtubule
default-0_rep_c24268|m.18693	GO:0016020	membrane
default-0_rep_c104340|m.64959	GO:0005622	intracellular
default-0_rep_c104340|m.64959	GO:0005840	ribosome
default-0_c107617|m.66687	GO:0005737	cytoplasm
default-0_c107916|m.66905	GO:0000015	phosphopyruvate hydratase complex
default-0_rep_c76215|m.51331	GO:0016020	membrane
default-0_dn_rep_c1747|m.1505	GO:0016020	membrane
default-0_rep_c73717|m.49561	GO:0016020	membrane
default-0_rep_c73717|m.49561	GO:0005622	intracellular
default-0_rep_c25627|m.19626	GO:0005840	ribosome
default-0_rep_c25627|m.19626	GO:0005622	intracellular
default-0_rep_c85822|m.56976	GO:0005737	cytoplasm
default-0_c17838|m.14174	GO:0005669	transcription factor TFIID complex
default-0_rep_c17178|m.13705	GO:0005840	ribosome
default-0_rep_c4537|m.4018	GO:0016021	integral component of membrane
default-0_rep_c113553|m.69968	GO:0005840	ribosome
default-0_rep_c113553|m.69968	GO:0005622	intracellular
default-0_c30214|m.22403	GO:0016021	integral component of membrane
default-0_dn_rep_c64537|m.43854	GO:0005840	ribosome
default-0_dn_rep_c64537|m.43854	GO:0005622	intracellular
default-0_rep_c48005|m.33251	GO:0005634	nucleus
default-0_rep_c48005|m.33251	GO:0000786	nucleosome
default-0_rep_c116884|m.71767	GO:0016020	membrane
default-0_rep_c64558|m.43873	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c77102|m.51905	GO:0019898	extrinsic component of membrane
default-0_rep_c77102|m.51905	GO:0009654	photosystem II oxygen evolving complex
default-0_rep_c77102|m.51905	GO:0009523	photosystem II
